FREQ,CALL,STATE,CITY,PWR_D,PWR_N,PWR_C,MODE,LAT,LON,STATUS,CALL_HIST,County,FIPS,Format,Network/Slogan,Notes
1540,WOGR,NC,CHARLOTTE,2400.0,,,,35.274,-80.8609,LICEN,"WRPL, WQCC",Mecklenburg,37119,BLK GSPL/RELIGION,SRN WORD OF GOD,//WGAS-1420
1540,WTXY,NC,WHITEVILLE,1000.0,,,,34.3232,-78.7128,LICEN,WOOZ,Columbus,37047,CLASSIC ROCK,ROCK CLASSICS 103.9,//W280FO 103.9
1540,WYNC,NC,YANCEYVILLE,2500.0,,1000.0,,36.4146,-79.3347,LICEN,,Caswell,37033,BLK GSPL,YOUR NEIGHBORHOOD,CH: 1000 W
1540,WPKC,NH,EXETER,5000.0,,,,42.9898,-70.9367,LICEN,"WKXR, WMYF, WGIP, WXEX",Rockingham,33015,CONT. CHRIST,K-LOVE,CH: 2500 W //FM 92.1
1540,KENT,NV,ENTERPRISE,10000.0,270.0,3700.0,,36.0111,-115.2419,LICEN,,Clark,32003,SPANISH RELIGION,ESNE RADIO,CH: 3700 W
1540,WVOA,NY,EAST SYRACUSE,,57.0,,,43.0228,-76.1591,LICEN,"WYRD, WSIV",Onondaga,36067,RELIGION/BLK GSPL,THE VOICE,EX-WSIV //W292EY 106.3
1540,WVOA,NY,EAST SYRACUSE,1000.0,,,,43.0945,-76.033,LICEN,"WYRD, WSIV",Onondaga,36067,RELIGION/BLK GSPL,THE VOICE,EX-WSIV //W292EY 106.3
1540,WBCO,OH,BUCYRUS,500.0,,,,40.7642,-82.9346,LICEN,,Crawford,39033,C&W,COUNTRY LEGENDS,//W298CC 107.5
1540,WYOH,OH,NILES,500.0,,,,41.1323,-80.7609,LICEN,"WNRB, WFNE, WNIO, WRTK, WYCL",Mahoning,39099,TALK,FOX SRN TALK 97.7,EX-WNIO/WRTK/WYCL
1540,WBTC,OH,UHRICHSVILLE,250.0,5.0,,,40.4239,-81.3629,LICEN,,Tuscarawas,39157,CLASSIC HITS,THE TUSK,//W270CI 101.9
1540,WNWR,PA,PHILADELPHIA,10000.0,7.0,1200.0,,40.0015,-75.2096,LICEN,"WPGR, WSNI, WPGR",Burlington,34005,RELIGION,THE WORD,EX-WPGR CH: 1200 W
1540,WECZ,PA,PUNXSUTAWNEY,5000.0,,1000.0,,40.9601,-79.002,LICEN,"WPME, WPXZ",Jefferson,42065,C&W,GROUNDHOG COUNTRY,CH: 1000 W //W265DI 100.9
1540,WIBS,PR,GUAYAMA,1000.0,,,,17.9936,-66.0771,LICEN,WBJA,Guayama,72057,SPANISH VARIETY,RADIO CARIBE,
1540,WADK,RI,NEWPORT,1000.0,,,,41.5037,-71.3114,LICEN,,Newport,44005,NEWS/TALK,ABC VOICE NEWPORT CTY,//W266DI 101.1
1540,WBPB,SC,PICKENS,10000.0,,1000.0,,34.8604,-82.7235,LICEN,"WPKZ, WTBI",Pickens,45077,SILENT,DELETED BRIGHT SPOT,CH: 1 KW //FM 91.5? EX-WTBI
1540,WJJT,TN,JELLICO,1000.0,1.0,500.0,,36.5831,-84.136,LICEN,,Campbell,47013,S. GSPL,SRN SOLID GOSPEL,CH: 500 W //W290DN 105.9
1540,WBRY,TN,WOODBURY,500.0,,,,35.8314,-86.1117,LICEN,,Cannon,47015,C&W,ABC CANNON CTYS RADIO,//W296EN 107.1
1540,KGBC,TX,GALVESTON,3600.0,185.0,2600.0,,29.3155,-94.8057,LICEN,,Galveston,48167,TALK,SRN WW1 VOICE OF TEXAS,//K287BQ 105.3 CH: 2600 W
1540,KEDA,TX,SAN ANTONIO,5000.0,1000.0,,,29.3586,-98.3517,LICEN,,Medina,48325,TEJANO,JALAPENO RADIO,"//K272EK 102.3,K260CC 99.9"
1540,KAMM,TX,UNIVERSITY PARK,32000.0,750.0,,,32.8129,-97.0086,LICEN,"KSVZ, KSGB, KTNO, KPAD, KZMP, KAMM, KZMP",Dallas,48113,SPANISH RANCHERA,LA RANCHERA 106.7,EX-KPAD/KZMP //KZZA 106.7
1540,WULT,VA,SANDSTON,1000.0,8.0,,,37.5443,-77.3461,LICEN,"WKIE, WRBN, WREJ, WLEE, WONA, WBTL",Henrico,51087,SPANISH HITS,ULTRA RADIO RICHMOND,//W231DP 94.1
1540,KXPA,WA,BELLEVUE,5000.0,5000.0,,,47.5911,-122.1843,LICEN,"KJZZ, KLSY, KBLV, KBLV",King,53033,ETHNIC/ADLT STNDS,MOYL OVERNIGHT,EX-KLSY/KBLV BROKERED
1540,WEMP,WI,HARTFORD,500.0,,,,43.28,-88.384,LICEN,"WTKM, WPTT",Washington,55131,OLDIES,CLASSIC OLDIES 1540,EX-WTKM/WPTT
1550,WLOR,AL,HUNTSVILLE,50000.0,44.0,,,34.8526,-86.6528,LICSL,"WAAY, WAAJ",Madison,1089,SILENT,98.1 THE BEAT,EX-WAAJ //W251AC 98.1
1550,KUAZ,AZ,TUCSON,50000.0,,,,32.3726,-111.0984,LICEN,KUAT,Pima,4019,VARIETY,NPR 89.1,EX-KUAT //FM 89.1
1550,KUAZ,AZ,TUCSON,50000.0,420.0,,,32.0909,-110.8229,LICEN,KUAT,Pima,4019,VARIETY,NPR 89.1,EX-KUAT //FM 89.1
1550,KWRN,CA,APPLE VALLEY,5000.0,500.0,,,34.5367,-117.157,LICEN,"KITH, KAPL",San Bernardino,6071,REG. MEX.,RADIO LAZER,EX-KITH/KAPL //K258DE 99.5
1550,KXEX,CA,FRESNO,5000.0,2500.0,,,36.7705,-119.9232,LICEN,,Fresno,6019,NEWS/TALK/REL.,FOX ABC SRN TALKRADIO,//K272GD 102.3
1550,KZDG,CA,SAN FRANCISCO,10000.0,10000.0,,,37.533,-122.2753,LICEN,"KKHI, KPIX, KYCY, KFRC, KZDG, KGMZ",Alameda,6001,ETHNIC ASIAN,RADIO ZINDAGI,EX-KZDG/KGMZ //K257GE 99.3
1550,KKCL,CO,GOLDEN,990.0,350.0,,,39.8919,-105.2394,LICEN,"KGCQ, KDCO, KBUD",Jefferson,8059,ADLT CONT,THE CLOUD,EX-KDCO/KBUD //K245AD 96.9
1550,KKCL,CO,GOLDEN,1000.0,210.0,,,39.7669,-105.1233,LICEN,"KGCQ, KDCO, KBUD",Jefferson,8059,ADLT CONT,THE CLOUD,EX-KDCO/KBUD //K245AD 96.9
1550,WSDK,CT,BLOOMFIELD,5000.0,2400.0,,,41.8632,-72.7331,LICEN,"WGAB, WLVX, WRDM, WDZK",Hartford,9003,RELIGION,SRN LIFE CHANGING R.,EX-WRDM/WDZK //W237EO 95.3
1550,WNZF,FL,BUNNELL,5500.0,57.0,,,29.4694,-81.2664,LICEN,WAYI,Flagler,12035,TALK/SPORTS,ABC FSR NEWSRADIO 1550,CH: 9500 W //W292DE 106.3
1550,WRHC,FL,CORAL GABLES,,500.0,,,25.7437,-80.3142,LICEN,,Miami-Dade,12086,RELIGION,SRN THE WORD,"//WWFE 670, W254DV 98.7"
1550,WRHC,FL,CORAL GABLES,10000.0,,,,25.6509,-80.1598,LICEN,,Miami-Dade,12086,RELIGION,SRN THE WORD,"//WWFE 670, W254DV 98.7"
1550,WRHC,FL,DORAL,1000.0,100.0,,,25.8582,-80.4814,LICEN,,Miami-Dade,12086,RELIGION,SRN THE WORD,"//WWFE 670, W254DV 98.7"
1550,WAMA,FL,TAMPA,10000.0,133.0,,,27.9186,-82.3947,LICEN,WYOU,Hillsborough,12057,REG. MEX.,LA LEY,//W299CI 107.7
1550,WTHB,GA,AUGUSTA,5000.0,11.0,,,33.5001,-81.934,LICEN,"WTHB, WFXA",Aiken,45003,BLK GSPL,PRAISE 96.9,//FM 96.9
1550,WAZX,GA,SMYRNA,50000.0,16.0,,,33.8579,-84.6441,LICEN,WYNX,Cobb,13067,OLDIES,,EX-WVNF/WYNX
1550,WKTF,GA,VIENNA,10000.0,23.0,,,32.1299,-83.7954,LICEN,WWWN,Dooly,13093,CLASSIC ROCK/C&W,CROSSROADS OF CL. ROCK,EX-WWWN //W257EN 99.3
1550,KIWA,IA,SHELDON,283.0,6.0,,,43.1814,-95.8659,LICEN,,Sioux,19167,NEWS/TALK,WW1 ALL TALK,//K264CW 100.7
1550,WJIL,IL,JACKSONVILLE,1000.0,10.0,,,39.7223,-90.1954,LICEN,,Morgan,17137,NEWS/TALK,FOX TALK RADIO,//W246DP 97.1
1550,WAUR,IL,SOMONAUK,380.0,6.0,,,41.6684,-88.5684,LICEN,WCSJ,Kendall,17093,C&W,ABC WOODY CNTRY 101.5,"//WDYS-1480, W256EC 99.1"
1550,WOCC,IN,CORYDON,250.0,6.0,,,38.1906,-86.1333,LICEN,"WJDW, WGZB",Harrison,18061,C&W,CAPITOL COUNTRY,EX-WGZB //W274AD 102.7
1550,WCVL,IN,CRAWFORDSVILLE,250.0,5.0,,,40.0656,-86.9336,LICEN,,Montgomery,18107,OLDIES,ABC CLASSIC HITS,//W221CS 92.1
1550,WNDI,IN,SULLIVAN,250.0,,,,39.0756,-87.3992,LICEN,,Sullivan,18153,C&W,WW1 TODAYS COUNTRY,//FM 95.3
1550,KKLE,KS,WINFIELD,250.0,52.0,,,37.2364,-97.0256,LICEN,"KINC, KVFW",Cowley,20035,CLASSIC ROCK,THE ROCK OF KANSAS,
1550,WIRV,KY,IRVINE,1000.0,5.0,,,37.7159,-83.9746,LICEN,,Estill,21065,OLDIES,ABC V-99.3,//W257DP 99.3
1550,WUCO,KY,MORGANFIELD,145.0,6.0,,,37.6678,-87.9295,LICEN,"WMSK, WYGS, WMSK",Union,21225,ADLT CONT,,EX-WYGS/WMSK //W299CH 107.7
1550,WPFC,LA,BATON ROUGE,5000.0,42.0,,,30.5021,-91.2109,LICEN,WLUX,West Baton Rouge,22121,BLK GSPL/RELIGION,URBAN ALTERNATIVE,EX-WLUX
1550,WNTN,MA,CAMBRIDGE,6700.0,3.0,,,42.387,-71.1387,LICEN,,Middlesex,25017,TALK/ETHNIC,"GREEK, HAITIAN, ARABIC",
1550,WSRY,MD,ELKTON,250.0,4.0,,,39.5946,-75.7958,LICEN,"WSER, WXHL",Cecil,24015,BLK GSPL,REACH GOSPEL RADIO,EX-WSER/WXHL //WXHL 89.1
1550,KAPE,MO,CAPE GIRARDEAU,5000.0,48.0,,,37.2795,-89.5598,LICEN,"KEWI, KKPE",Alexander,17003,TALK/SPORTS,FOX KAPE RADIO 95.7,//K239CQ 95.7
1550,KBOB,MO,SPRINGFIELD,5000.0,28.0,,,37.195,-93.3181,LICEN,"KLFJ, KRZD",Greene,29077,AC/OLDIES,BOB FM,EX-KLFJ/KRZD //K298CI 107.5
1550,KESJ,MO,ST. JOSEPH,2500.0,500.0,,,39.8275,-94.8111,LICEN,"KKJO, KSFT",Buchanan,29021,CLASSIC ROCK/XMAS,JOE TOWN 107.5,EX-KSFT //K298DA 107.5
1550,WBFJ,NC,WINSTON-SALEM,1000.0,,,,36.1093,-80.2453,LICEN,WPGD,Forsyth,37067,RELIGION,YOUR FAMILY STATION,//W278AM 103.5
1550,KICS,NE,HASTINGS,500.0,27.0,,,40.5675,-98.3756,LICEN,"KICS, KMEM",Adams,31001,SPORTS,ESPN TRI-CITIES,EX-KMEM //KXPN-1460
1550,KQNM,NM,ALBUQUERQUE,10000.0,27.0,,,35.1706,-106.6314,LICEN,"KAMX, KDZZ, KHTZ, KSYU, KQEO, KYJY, KKJY, KQNM, KIVA, KRKE",Bernalillo,35001,RELIGION,RELEVANT RADIO,EX-KIVA/KRKE //K255AU 98.9
1550,KXTO,NV,RENO,2500.0,94.0,,,39.5774,-119.8488,LICEN,KISK,Washoe,32031,SPANISH RELIGION,RADIO VIDA,EX-KISK
1550,WCGR,NY,CANANDAIGUA,250.0,,,,42.8812,-77.2503,LICEN,"WCGR, WLKA",Ontario,36069,AC/EZL,100.1 & 104.5 THE LAKE,"//W261DR 100.1,W283BF 104.5"
1550,WUSP,NY,UTICA,1000.0,3.0,,,43.1134,-75.2566,LICEN,"WBVM, WUTQ",Oneida,36065,URBAN OLDIES,95.5 THE HEAT,//W238CA 95.5
1550,WQCD,OH,DELAWARE,500.0,29.0,,,40.2989,-83.046,LICEN,"WDLR, WXOL, WDLR",Delaware,39041,CLASSIC ROCK,CLASSIC ROCK 93X/95X,"//WVXG-95.1, W225CM 92.9"
1550,KMAD,OK,MADILL,250.0,90.0,,,34.1068,-96.7753,LICEN,,Marshall,40095,RELIGION,ABC,//K254DQ 98.7
1550,KYAL,OK,SAPULPA,2500.0,40.0,,,36.019,-96.0989,LICEN,"KXOJ, KBLK, KXOJ",Creek,40037,SPORTS,ESPN SPORTS ANIMAL,EX-KBLK/KXOJ //KWPN-640
1550,WZUM,PA,BRADDOCK,1000.0,4.0,,,40.4131,-79.8537,LICEN,"WHYW, WJLY, WCXJ, WURP, WLFP",Allegheny,42003,JAZZ,PITTSBURGHS JAZZ CHAN.,EX-WURP/WLFP //W266CV 101.1
1550,WITK,PA,PITTSTON,10000.0,500.0,,,41.3459,-75.7846,LICEN,"WARD, WKQV",Luzerne,42079,RELIGION,SRN LIFE TALK,EX-WARD/WKQV //W234CY 94.7
1550,WTXW,PA,TOWANDA,500.0,4.0,,,41.7654,-76.4858,LICEN,WTTC,Bradford,42015,CONTEMP HITS,94 ROCK,//W299CM 107.7 EX-WTTC
1550,WKFE,PR,YAUCO,250.0,250.0,,,18.0214,-66.8669,LICEN,,Yauco,72153,SPANISH TALK,RADIO ISLA,//WSKN-1320
1550,WIGN,TN,BRISTOL,35000.0,6.0,,,36.5659,-82.1574,LICEN,"WKYE, WBCV",Bristol,51520,S. GSPL/BLUEGRASS,FRIEND OF THE FAMILY,EX-WBCV //W221EC 92.1
1550,KWBC,TX,COLLEGE STATION,1500.0,45.0,,,30.6319,-96.358,LICEN,,Brazos,48041,C&W,WW1 WILLIE 1550 & 98.7,//K254DA 98.7
1550,KCOM,TX,COMANCHE,250.0,54.0,,,31.8999,-98.587,LICEN,,Comanche,48093,C&W,COMANCHE COUNTRY,//K261EZ 100.1
1550,KOSL,UT,WEST VALLEY CITY,10000.0,340.0,,,40.7211,-112.0422,LICEN,"KRGO, KZQQ, KRGQ, KRGO, KMRI",Salt Lake,49035,OLDIES,UTAH OLDIES 1550,EX-KRGQ/KRGO/KMRI
1550,WKBA,VA,VINTON,1000.0,,,,37.2907,-79.9227,LICEN,,Roanoke,51770,C&W,CLASSIC COUNTRY 93.1,//W226CN 93.1
1550,KRPI,WA,FERNDALE,50000.0,10000.0,,,48.8429,-122.6027,LICEN,"KOQT, KNTR, KCCF",Whatcom,53073,ETHNIC S. ASIAN,#1 SOUTH ASIAN VOICE,EX-KNTR/KCCF
1550,KKOV,WA,VANCOUVER,50000.0,12000.0,,,45.6462,-122.5154,LICSL,"KVAN, KMJK, KVAN, KKAD",Clark,53011,SILENT,,EX-KMJK/KVAN/KKAD
1550,WHIT,WI,MADISON,5000.0,,,,43.0022,-89.3871,LICEN,"WWQM, WHIT, WTUX",Dane,55025,CL. C&W,ABC 97.7 THE FARM,EX-WHIT/WTUX //W249DH 97.7
1550,WEVR,WI,RIVER FALLS,920.0,4.0,,,44.8886,-92.6507,LICEN,,St. Croix,55109,SOFT AC/VARIETY,YOUR HOMETOWN STATIONS,//FM 106.3
1550,WMRE,WV,CHARLES TOWN,5000.0,6.0,,,39.2732,-77.8653,LICEN,WXVA,Jefferson,54037,SPORTS,FOX SPORTSRADIO 1550,EX-WXVA
1560,KNZR,CA,BAKERSFIELD,25000.0,10000.0,,,35.3083,-119.0471,LICEN,KPMC,Kern,6029,STUNTING,,EX-KPMC //FM 97.7
1560,KIQS,CA,WILLOWS,250.0,,,,39.5288,-122.1702,LICEN,,Glenn,6021,REG. MEX.,LA RANCHERA,//K252FN 98.3
1560,KLNG,IA,COUNCIL BLUFFS,10000.0,,2100.0,,41.2078,-95.9069,LICEN,"KRCB, KQXV",Pottawattamie,19155,RELIGION,SRN QUALITY CHRISTIAN,CH: 2100 W //K268DI 101.5
1560,WBYS,IL,CANTON,250.0,18.0,,,40.5445,-90.0209,LICEN,,Fulton,17057,C&W,THE NEW 94.1 BYS,"//W229BZ 93.7, W231EC 94.1"
1560,WSEZ,IN,PAOLI,250.0,,,,38.5381,-86.4789,LICEN,"WKKX, WWWJ",Orange,18117,OLDIES,GOLD 98.7,//W254CO 98.7
1560,WRIN,IN,RENSSELAER,1000.0,,500.0,,40.9614,-87.152,LICEN,,Jasper,18073,C&W,ABC WW1 BEAR COUNTRY,CH: 500 W //W283CO 104.5
1560,KABI,KS,ABILENE,250.0,58.0,,,38.9294,-97.2464,LICEN,"KABI, KSAJ",Dickinson,20041,ADLT STNDS,FOX THE GENERAL,//K240EX 95.9
1560,WKDO,KY,LIBERTY,1000.0,,,,37.3062,-84.9172,LICEN,,Casey,21045,RELIGION,THE WORD,
1560,WPAD,KY,PADUCAH,1000.0,35.0,,,37.0523,-88.6009,LICEN,,McCracken,21145,SPORTS,FOX 99.5 THE FAN,//W258AN 99.5
1560,WSLA,LA,SLIDELL,1000.0,,,,30.2524,-89.7628,LICEN,WSDL,St. Tammany,22103,TALK/SPORTS,,//W230CR 93.9
1560,KBEW,MN,BLUE EARTH,1000.0,,,,43.6455,-94.0928,LICEN,,Faribault,27043,CLASSIC ROCK,INFORMATION STN.,//K237GT 95.3
1560,WMBH,MO,JOPLIN,500.0,35.0,,,37.0892,-94.563,LICEN,KQYX,Jasper,29097,SPORTS,W1S SOMO SPORTS,//K268CP 101.5
1560,KLTI,MO,MACON,1000.0,41.0,,,39.7095,-92.4641,LICEN,,Macon,29121,C&W,ABC WW1 TRUE COUNTRY,"//K227BO 93.3, K274CE 102.7"
1560,KTUI,MO,SULLIVAN,1000.0,25.0,,,38.1951,-91.1868,LICEN,,Crawford,29055,NEWS/TALK,SRN TALK 1560 & 94.1,//K231CP 94.1
1560,WYZD,NC,DOBSON,4200.0,,510.0,,36.3926,-80.7331,LICEN,,Surry,37171,S. GSPL,GOSPEL OF FOOTHILLS,CH: 510 W //W237FG 95.3
1560,WFME,NY,NEW YORK,50000.0,50000.0,,,40.7168,-73.9174,LICEN,"WQXR, WQEW",Bergen,34003,RELIGION,FAMILY RADIO,EX-WQEW //W292FV 106.3
1560,WTNS,OH,COSHOCTON,1000.0,,,,40.2751,-81.8268,LICEN,,Coshocton,39031,C&W,ABC WW1 REAL COUNTRY,//W274CG 102.7
1560,WWYC,OH,TOLEDO,1000.0,3.0,920.0,,41.6167,-83.6213,LICEN,WTOD,Wood,39173,RELIGION,CSN INTERNATIONAL,EX-WTOD CH: 920 W
1560,KEBC,OK,DEL CITY,1000.0,250.0,,,35.4409,-97.4903,LICEN,"KWCO, KOCY",Oklahoma,40109,SPORTS,VSIN THE FRANCHISE,EX-KOCY //K277DD 103.3
1560,WBYM,PR,BAYAMON,4000.0,740.0,,,18.3477,-66.1569,LICEN,WRSJ,Bayamón,72021,SPANISH,PUTA PALABRA RADIO,EX-WRSJ //W251DA 98.1
1560,WAHT,SC,COWPENS,15000.0,,870.0,,34.9596,-81.8096,LICEN,"WCCP, WBES, WCCP",Spartanburg,45083,SPORTS,W1S THE ROAR,CH: 870W //WCCP 105.5
1560,WBOL,TN,BOLIVAR,250.0,,,,35.2584,-88.9806,LICEN,"WJDS, WQKZ",Hardeman,47069,OLDIES,"BEST OF 60,70,80S",
1560,KZQQ,TX,ABILENE,500.0,45.0,,,32.4559,-99.8001,LICEN,"KKSL, KEYJ, KBBA, KMPC",Taylor,48441,TALK/OLDIES,FOX TALK OF THE TOWN,EX-KEYJ/KBBA/KMPC
1560,KGOW,TX,BELLAIRE,,15000.0,,,29.9016,-95.8044,LICEN,"KGUL, KILE",Harris,48201,ETHNIC VIETNAMESE,VIET RADIO,EX-KILE //KNGO-1480 @ TIMES
1560,KGOW,TX,BELLAIRE,46000.0,,,,29.3272,-95.5502,LICEN,"KGUL, KILE",Harris,48201,ETHNIC VIETNAMESE,VIET RADIO,EX-KILE //KNGO-1480 @ TIMES
1560,KHBR,TX,HILLSBORO,250.0,,,,32.016,-97.1094,LICEN,,Hill,48217,C&W,WW1 HILL CTY'S COUNTRY,
1560,KTXZ,TX,WEST LAKE HILLS,2500.0,2500.0,,,30.3608,-97.6533,LICEN,,Travis,48453,TEJANO,AUSTINS TEJANO STATION,//K231CZ 94.1
1560,WSBV,VA,SOUTH BOSTON,2500.0,,250.0,,36.7099,-78.8742,LICEN,,Halifax,51083,BLK GSPL,THE BOSS OF GOSPEL,
1560,KVAN,WA,BURBANK,10000.0,700.0,,,46.1696,-119.0267,LICEN,,Benton,53005,SPANISH RELIGION,ESTACION DE LA FAMILIA,"//KDYM,KRYN-1230,KRSC-1400"
1560,KZIZ,WA,PACIFIC,5000.0,900.0,3300.0,,47.2359,-122.2301,LICSL,"KARP, KFRS",Pierce,53053,SILENT,RADIO PUNJAB,CH: 3300 W
1560,KZIZ,WA,PACIFIC,3300.0,5.0,,,47.2996,-122.1884,LICSL,"KARP, KFRS",Pierce,53053,SILENT,RADIO PUNJAB,CH: 3300 W
1560,WGLB,WI,ELM GROVE,2500.0,250.0,700.0,,43.0089,-88.0351,LICEN,,Milwaukee,55079,BLK GSPL,INCREDIBLE GOSPEL,//W241CI 96.1 CH: 700 W
1560,WFSP,WV,KINGWOOD,1000.0,,250.0,,39.4806,-79.7195,LICEN,,Preston,54077,NEWS/TALK,SRN FOX PRESTON NEWS,
1570,WCRL,AL,ONEONTA,2500.0,64.0,,,33.9546,-86.4722,LICEN,,Blount,1009,SILENT,ABC HITS 95.3,"//W234DI 94.7, W237DH 95.3"
1570,KCVR,CA,LODI,1000.0,500.0,,,38.086,-121.2169,LICEN,,San Joaquin,6077,ETHNIC S. ASIAN,PUNJABI RADIO USA,
1570,KTGE,CA,SALINAS,5000.0,500.0,,,36.6605,-121.5424,LICEN,KXES,Monterey,6053,REG. MEX.,JOYA 1570,
1570,KXJJ,CO,LOVELAND,1000.0,40.0,,,40.4933,-105.1819,LICEN,"KLOV, KHPN, KSXT, KPIO, KKCL, KBUD, KVAM",Larimer,8069,REG. MEX.,LA JOTA MEXICANA,//K267CD 101.3
1570,WTWB,FL,AUBURNDALE,5000.0,13.0,,,28.0759,-81.8217,LICEN,,Polk,12105,REG. MEX.,LA RAZA 92.7,//W224CF 92.7
1570,WVOJ,FL,FERNANDINA BEACH,10000.0,30.0,,,30.6761,-81.4595,LICEN,"WYHI, WHOG, WQAI, WYHI, WGSR, WNNR",Nassau,12089,REG. MEX.,LA RAZA 92.9,//W222CL 92.3
1570,WOKC,FL,OKEECHOBEE,800.0,12.0,,,27.2162,-80.8114,LICEN,,Okeechobee,12093,C&W,WW1 TRUE COUNTRY,//W265BV 100.9
1570,WIGO,GA,MORROW,5000.0,50.0,,,33.6015,-84.311,LICEN,WSSA,Clayton,13063,URBAN OLDIES,LEGENDARY 1570,EX-WSSA
1570,KMCD,IA,FAIRFIELD,250.0,110.0,,,41.0056,-92.0188,LICSL,,Jefferson,19101,SILENT,HOMETOWN STATION,
1570,KZWC,IA,WEBSTER CITY,232.0,137.0,,,42.4678,-93.7969,LICEN,KQWC,Hamilton,19079,OLDIES,ABC THE BREEZE 99.1,EX-KQWC //K256DM 99.1
1570,WBGZ,IL,ALTON,1000.0,74.0,,,38.9281,-90.2176,LICEN,WOKZ,Madison,17119,NEWS/TALK,SRN WW1 THE BIG Z,//W296DR 107.1
1570,WFRL,IL,FREEPORT,1000.0,210.0,,,42.3125,-89.5946,LICEN,,Stephenson,17177,C&W,IRON COUNTRY,//W282CT 104.3
1570,WBGX,IL,HARVEY,1100.0,500.0,,,41.6039,-87.6792,LICEN,"WBEE, WMNN, WBEE",Cook,17031,BLK GSPL,BIG GOSPEL EXPRESS,EX-WMNN/WBEE //W240EI 95.9
1570,WTAY,IL,ROBINSON,250.0,188.0,,,39.0081,-87.7781,LICEN,,Crawford,17033,TALK,HOMETOWN RADIO,//W232DC 94.3
1570,WGLL,IN,AUBURN,500.0,151.0,,,41.3337,-85.0522,LICEN,WIFF,DeKalb,18033,RELIGION,3ABN,EX-WIFF //W276DM 103.1
1570,WILO,IN,FRANKFORT,250.0,250.0,,,40.2778,-86.4853,LICEN,,Clinton,18023,CLASSIC ROCK/TALK,FOX COMMUNITY RADIO,//W245CO 96.9
1570,WLRS,IN,NEW ALBANY,1500.0,233.0,,,38.3278,-85.7822,LICEN,"WOBS, WZCC, WXLN, WLBJ, WWSZ, WNDA",Clark,18019,OLDIES,TRUE OLDIES,//W223DK 92.5
1570,KNDY,KS,MARYSVILLE,250.0,33.0,,,39.8578,-96.6492,LICEN,,Marshall,20117,C&W,ABC LEGENDS OF COUNTRY,//K231AX 94.1
1570,WLBQ,KY,MORGANTOWN,1000.0,150.0,,,37.2192,-86.6892,LICEN,,Butler,21031,CLASSIC ROCK,Q 101.5,"//W286CE 101.5,W278DA 103.5"
1570,WKKS,KY,VANCEBURG,1000.0,,,,38.5973,-83.3471,LICEN,,Lewis,21135,C&W,WW1 CLASSIC COUNTRY,
1570,WABL,LA,AMITE,500.0,15.0,,,30.7088,-90.5254,LICEN,,Tangipahoa,22105,CLASSIC ROCK/TALK,AMITES RADIO STATION,//K247BJ 97.3
1570,KLLA,LA,LEESVILLE,630.0,6.0,,,31.1413,-93.2957,LICEN,,Vernon,22115,OLDIES,WW1 ROCK OF AGES STN,
1570,WUBG,MA,METHUEN,44000.0,140.0,,,42.674,-71.1901,LICEN,"WMLO, WBVD, WNSH, WMVX, WCCM",Essex,25009,SPANISH,LA PANTERA 105.3,EX-WMVX/WCCM //W287CW 105.3
1570,WNST,MD,TOWSON,5000.0,237.0,,,39.4179,-76.5561,LICEN,"WTOW, WFEL, WKDB",Baltimore,24005,SPORTS,FSR NEVER STOP TALKING,EX-WKDB/WNST
1570,WWCK,MI,FLINT,1000.0,179.0,,,43.0109,-83.6508,LICSL,"WWMN, WGMZ",Genesee,26049,SILENT,K-107.3,//W297CG 107.3
1570,WFUR,MI,GRAND RAPIDS,1000.0,307.0,,,42.9539,-85.6978,LICEN,,Kent,26081,RELIGION,CHRISTIAN RADIO,//W225BL 92.9
1570,KDIZ,MN,GOLDEN VALLEY,4000.0,220.0,,,44.9886,-93.3522,LICEN,"KUXL, KYCR",Hennepin,27053,TALK,SRN WW1 FREEDOM 1570,EX-KYCR
1570,KAKK,MN,WALKER,9500.0,250.0,,,47.0788,-94.5906,LICSL,"KLLR, KLLZ",Cass,27021,SILENT,FOX SPORTSRADIO,//K229DJ 93.7
1570,KBCV,MO,HOLLISTER,5000.0,3000.0,,,36.6142,-93.2141,LICEN,,Taney,29213,RELIGION,SRN BOTT RADIO NET,//K280FP 103.9
1570,KLEX,MO,LEXINGTON,250.0,40.0,,,39.1872,-93.8344,LICEN,,Lafayette,29107,RELIGION,SRN BOTT RADIO LIFE 92,"//KAYX 92.5, K299BS 107.7"
1570,WIZK,MS,BAY SPRINGS,3200.0,,,,31.9657,-89.3009,LICEN,WHII,Jasper,28061,CL. C&W/TALK,DIXIE 1570,//W270CZ 101.9
1570,WLEE,MS,WINONA,1000.0,25.0,,,33.4646,-89.7365,LICEN,WONA,Montgomery,28097,GOSPEL,,EX-WONA/WLEE //W251CN 98.1
1570,WNCA,NC,SILER CITY,5000.0,280.0,,,35.7332,-79.492,LICEN,,Chatham,37037,ADLT CONT,HOMETOWN NEWS & INFO,
1570,WTLK,NC,TAYLORSVILLE,900.0,198.0,,,35.9326,-81.1718,LICEN,,Alexander,37003,S. GSPL,YOUR GOSPEL STN,
1570,WECU,NC,WINTERVILLE,2500.0,200.0,,,35.5378,-77.4181,LICEN,,Pitt,37147,NEWS/TALK,NEWSTALK,//W298BX 107.5
